任务ID,类别,槽位ID,任务类型,蓝图名称,产物,数量,开始时间(天),实际结束时间(天),交付时间(天),总时间(秒),实际结束时间(秒),交付时间(秒),合并任务数,价值(ISK)
0,manufacturing,0,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,0.0,1.0,2.0,86400.0,86400.0,172800.0,0,0
0,manufacturing,1,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,0.0,1.0,2.0,86400.0,86400.0,172800.0,0,0
0,manufacturing,2,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,0.0,1.0,2.0,86400.0,86400.0,172800.0,0,0
0,manufacturing,3,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,0.0,1.0,2.0,86400.0,86400.0,172800.0,0,0
0,manufacturing,4,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,0.0,1.0,2.0,86400.0,86400.0,172800.0,0,0
0,manufacturing,5,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,0.0,1.0,2.0,86400.0,86400.0,172800.0,0,0
0,manufacturing,6,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,0.0,1.0,2.0,86400.0,86400.0,172800.0,0,0
0,manufacturing,7,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,0.0,1.0,2.0,86400.0,86400.0,172800.0,0,0
0,manufacturing,8,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,0.0,1.0,2.0,86400.0,86400.0,172800.0,0,0
4,reaction,0,reaction,菲尔合金反应配方,菲尔合金,8,0.0,1.0,2.0,86400.0,86400.0,172800.0,0,17064.571428571428
5,reaction,1,reaction,陶瓷粉末反应配方,陶瓷粉末,8,0.0,1.0,2.0,86400.0,86400.0,172800.0,0,9069.333333333334
7,reaction,2,reaction,碳聚合物反应配方,碳聚合物,8,0.0,1.0,2.0,86400.0,86400.0,172800.0,0,0
7,reaction,3,reaction,碳聚合物反应配方,碳聚合物,3,0.0,0.375,1.0,32400.0,32400.0,86400.0,0,13047.099999999999
8,reaction,4,reaction,铂锝合金反应配方,铂锝合金,8,0.0,1.0,2.0,86400.0,86400.0,172800.0,0,0
8,reaction,5,reaction,铂锝合金反应配方,铂锝合金,3,0.0,0.375,1.0,32400.0,32400.0,86400.0,0,185130.0
11,reaction,6,reaction,碳聚合物反应配方,碳聚合物,4,0.0,0.5,1.0,43200.0,43200.0,86400.0,0,4744.4
12,reaction,7,reaction,铂锝合金反应配方,铂锝合金,4,0.0,0.5,1.0,43200.0,43200.0,86400.0,0,67320.0
17,reaction,8,reaction,碳聚合物反应配方,碳聚合物,8,0.0,1.0,2.0,86400.0,86400.0,172800.0,0,0
0,manufacturing,0,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,2.0,3.0,4.0,86400.0,259200.0,345600.0,0,0
0,manufacturing,1,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,2.0,3.0,4.0,86400.0,259200.0,345600.0,0,0
0,manufacturing,2,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,2.0,3.0,4.0,86400.0,259200.0,345600.0,0,0
0,manufacturing,3,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,2.0,3.0,4.0,86400.0,259200.0,345600.0,0,0
0,manufacturing,4,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,2.0,3.0,4.0,86400.0,259200.0,345600.0,0,0
0,manufacturing,5,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,2.0,3.0,4.0,86400.0,259200.0,345600.0,0,0
0,manufacturing,6,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,2.0,3.0,4.0,86400.0,259200.0,345600.0,0,0
0,manufacturing,7,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,2.0,3.0,4.0,86400.0,259200.0,345600.0,0,0
0,manufacturing,8,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,2.0,3.0,4.0,86400.0,259200.0,345600.0,0,0
6,reaction,0,reaction,菲尔合金碳化物反应配方,菲尔合金碳化物,8,2.0,3.0,4.0,86400.0,259200.0,345600.0,0,0
6,reaction,1,reaction,菲尔合金碳化物反应配方,菲尔合金碳化物,8,2.0,3.0,4.0,86400.0,259200.0,345600.0,0,1080.32
9,reaction,2,reaction,富勒化合物反应配方,富勒化合物,8,2.0,3.0,4.0,86400.0,259200.0,345600.0,0,0
9,reaction,3,reaction,富勒化合物反应配方,富勒化合物,8,2.0,3.0,4.0,86400.0,259200.0,345600.0,0,0
9,reaction,4,reaction,富勒化合物反应配方,富勒化合物,6,2.0,2.75,3.0,64800.0,237600.0,259200.0,0,16599.73333333333
13,reaction,5,reaction,富勒化合物反应配方,富勒化合物,7,2.0,2.875,3.0,75600.0,248400.0,259200.0,0,5281.733333333333
17,reaction,6,reaction,碳聚合物反应配方,碳聚合物,8,2.0,3.0,4.0,86400.0,259200.0,345600.0,0,0
17,reaction,7,reaction,碳聚合物反应配方,碳聚合物,8,2.0,3.0,4.0,86400.0,259200.0,345600.0,0,0
17,reaction,8,reaction,碳聚合物反应配方,碳聚合物,8,2.0,3.0,4.0,86400.0,259200.0,345600.0,0,0
0,manufacturing,0,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,4.0,5.0,6.0,86400.0,432000.0,518400.0,0,0
0,manufacturing,1,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,4.0,5.0,6.0,86400.0,432000.0,518400.0,0,0
0,manufacturing,2,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,4.0,5.0,6.0,86400.0,432000.0,518400.0,0,0
0,manufacturing,3,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,4.0,5.0,6.0,86400.0,432000.0,518400.0,0,0
0,manufacturing,4,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,4.0,5.0,6.0,86400.0,432000.0,518400.0,0,0
0,manufacturing,5,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,4.0,5.0,6.0,86400.0,432000.0,518400.0,0,0
0,manufacturing,6,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,4.0,5.0,6.0,86400.0,432000.0,518400.0,0,0
0,manufacturing,7,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,4.0,5.0,6.0,86400.0,432000.0,518400.0,0,0
0,manufacturing,8,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,4.0,5.0,6.0,86400.0,432000.0,518400.0,0,0
17,reaction,0,reaction,碳聚合物反应配方,碳聚合物,8,4.0,5.0,6.0,86400.0,432000.0,518400.0,0,0
17,reaction,1,reaction,碳聚合物反应配方,碳聚合物,8,4.0,5.0,6.0,86400.0,432000.0,518400.0,0,0
17,reaction,2,reaction,碳聚合物反应配方,碳聚合物,8,4.0,5.0,6.0,86400.0,432000.0,518400.0,0,0
17,reaction,3,reaction,碳聚合物反应配方,碳聚合物,8,4.0,5.0,6.0,86400.0,432000.0,518400.0,0,0
17,reaction,4,reaction,碳聚合物反应配方,碳聚合物,8,4.0,5.0,6.0,86400.0,432000.0,518400.0,0,0
17,reaction,5,reaction,碳聚合物反应配方,碳聚合物,8,4.0,5.0,6.0,86400.0,432000.0,518400.0,0,0
17,reaction,6,reaction,碳聚合物反应配方,碳聚合物,8,4.0,5.0,6.0,86400.0,432000.0,518400.0,0,0
17,reaction,7,reaction,碳聚合物反应配方,碳聚合物,8,4.0,5.0,6.0,86400.0,432000.0,518400.0,0,0
17,reaction,8,reaction,碳聚合物反应配方,碳聚合物,8,4.0,5.0,6.0,86400.0,432000.0,518400.0,0,0
0,manufacturing,0,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,6.0,7.0,8.0,86400.0,604800.0,691200.0,0,0
0,manufacturing,1,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,6.0,7.0,8.0,86400.0,604800.0,691200.0,0,0
0,manufacturing,2,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,6.0,7.0,8.0,86400.0,604800.0,691200.0,0,0
0,manufacturing,3,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,6.0,7.0,8.0,86400.0,604800.0,691200.0,0,0
0,manufacturing,4,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,6.0,7.0,8.0,86400.0,604800.0,691200.0,0,0
0,manufacturing,5,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,6.0,7.0,8.0,86400.0,604800.0,691200.0,0,0
0,manufacturing,6,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,6.0,7.0,8.0,86400.0,604800.0,691200.0,0,0
0,manufacturing,7,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,6.0,7.0,8.0,86400.0,604800.0,691200.0,0,0
0,manufacturing,8,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,6.0,7.0,8.0,86400.0,604800.0,691200.0,0,0
17,reaction,0,reaction,碳聚合物反应配方,碳聚合物,8,6.0,7.0,8.0,86400.0,604800.0,691200.0,0,0
17,reaction,1,reaction,碳聚合物反应配方,碳聚合物,8,6.0,7.0,8.0,86400.0,604800.0,691200.0,0,0
17,reaction,2,reaction,碳聚合物反应配方,碳聚合物,8,6.0,7.0,8.0,86400.0,604800.0,691200.0,0,0
17,reaction,3,reaction,碳聚合物反应配方,碳聚合物,8,6.0,7.0,8.0,86400.0,604800.0,691200.0,0,0
17,reaction,4,reaction,碳聚合物反应配方,碳聚合物,8,6.0,7.0,8.0,86400.0,604800.0,691200.0,0,0
17,reaction,5,reaction,碳聚合物反应配方,碳聚合物,8,6.0,7.0,8.0,86400.0,604800.0,691200.0,0,0
17,reaction,6,reaction,碳聚合物反应配方,碳聚合物,8,6.0,7.0,8.0,86400.0,604800.0,691200.0,0,0
17,reaction,7,reaction,碳聚合物反应配方,碳聚合物,8,6.0,7.0,8.0,86400.0,604800.0,691200.0,0,0
17,reaction,8,reaction,碳聚合物反应配方,碳聚合物,8,6.0,7.0,8.0,86400.0,604800.0,691200.0,0,0
0,manufacturing,0,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,8.0,9.0,10.0,86400.0,777600.0,864000.0,0,0
0,manufacturing,1,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,8.0,9.0,10.0,86400.0,777600.0,864000.0,0,0
0,manufacturing,2,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,8.0,9.0,10.0,86400.0,777600.0,864000.0,0,0
0,manufacturing,3,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,8.0,9.0,10.0,86400.0,777600.0,864000.0,0,0
0,manufacturing,4,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,8.0,9.0,10.0,86400.0,777600.0,864000.0,0,0
0,manufacturing,5,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,8.0,9.0,10.0,86400.0,777600.0,864000.0,0,0
0,manufacturing,6,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,8.0,9.0,10.0,86400.0,777600.0,864000.0,0,0
0,manufacturing,7,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,8.0,9.0,10.0,86400.0,777600.0,864000.0,0,0
0,manufacturing,8,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,8.0,9.0,10.0,86400.0,777600.0,864000.0,0,0
17,reaction,0,reaction,碳聚合物反应配方,碳聚合物,8,8.0,9.0,10.0,86400.0,777600.0,864000.0,0,0
17,reaction,1,reaction,碳聚合物反应配方,碳聚合物,8,8.0,9.0,10.0,86400.0,777600.0,864000.0,0,0
17,reaction,2,reaction,碳聚合物反应配方,碳聚合物,8,8.0,9.0,10.0,86400.0,777600.0,864000.0,0,0
17,reaction,3,reaction,碳聚合物反应配方,碳聚合物,8,8.0,9.0,10.0,86400.0,777600.0,864000.0,0,0
17,reaction,4,reaction,碳聚合物反应配方,碳聚合物,8,8.0,9.0,10.0,86400.0,777600.0,864000.0,0,0
17,reaction,5,reaction,碳聚合物反应配方,碳聚合物,8,8.0,9.0,10.0,86400.0,777600.0,864000.0,0,0
17,reaction,6,reaction,碳聚合物反应配方,碳聚合物,8,8.0,9.0,10.0,86400.0,777600.0,864000.0,0,0
17,reaction,7,reaction,碳聚合物反应配方,碳聚合物,8,8.0,9.0,10.0,86400.0,777600.0,864000.0,0,0
17,reaction,8,reaction,碳聚合物反应配方,碳聚合物,8,8.0,9.0,10.0,86400.0,777600.0,864000.0,0,0
0,manufacturing,0,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,10.0,11.0,12.0,86400.0,950400.0,1036800.0,0,0
0,manufacturing,1,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,10.0,11.0,12.0,86400.0,950400.0,1036800.0,0,0
0,manufacturing,2,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,10.0,11.0,12.0,86400.0,950400.0,1036800.0,0,0
0,manufacturing,3,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,10.0,11.0,12.0,86400.0,950400.0,1036800.0,0,0
0,manufacturing,4,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,10.0,11.0,12.0,86400.0,950400.0,1036800.0,0,0
0,manufacturing,5,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,10.0,11.0,12.0,86400.0,950400.0,1036800.0,0,0
0,manufacturing,6,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,10.0,11.0,12.0,86400.0,950400.0,1036800.0,0,0
0,manufacturing,7,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,10.0,11.0,12.0,86400.0,950400.0,1036800.0,0,0
0,manufacturing,8,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,10.0,11.0,12.0,86400.0,950400.0,1036800.0,0,0
17,reaction,0,reaction,碳聚合物反应配方,碳聚合物,8,10.0,11.0,12.0,86400.0,950400.0,1036800.0,0,0
17,reaction,1,reaction,碳聚合物反应配方,碳聚合物,6,10.0,10.75,11.0,64800.0,928800.0,950400.0,0,310758.19999999995
23,reaction,2,reaction,微晶合金反应配方,微晶合金,8,10.0,11.0,12.0,86400.0,950400.0,1036800.0,0,0
23,reaction,3,reaction,微晶合金反应配方,微晶合金,8,10.0,11.0,12.0,86400.0,950400.0,1036800.0,0,0
23,reaction,4,reaction,微晶合金反应配方,微晶合金,8,10.0,11.0,12.0,86400.0,950400.0,1036800.0,0,0
23,reaction,5,reaction,微晶合金反应配方,微晶合金,8,10.0,11.0,12.0,86400.0,950400.0,1036800.0,0,0
23,reaction,6,reaction,微晶合金反应配方,微晶合金,8,10.0,11.0,12.0,86400.0,950400.0,1036800.0,0,0
23,reaction,7,reaction,微晶合金反应配方,微晶合金,8,10.0,11.0,12.0,86400.0,950400.0,1036800.0,0,0
23,reaction,8,reaction,微晶合金反应配方,微晶合金,8,10.0,11.0,12.0,86400.0,950400.0,1036800.0,0,0
0,manufacturing,0,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,12.0,13.0,14.0,86400.0,1123200.0,1209600.0,0,0
0,manufacturing,1,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,12.0,13.0,14.0,86400.0,1123200.0,1209600.0,0,0
0,manufacturing,2,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,12.0,13.0,14.0,86400.0,1123200.0,1209600.0,0,0
0,manufacturing,3,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,12.0,13.0,14.0,86400.0,1123200.0,1209600.0,0,0
0,manufacturing,4,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,96,12.0,13.0,14.0,86400.0,1123200.0,1209600.0,0,0
0,manufacturing,5,manufacturing,定相等离子弹蓝图 L,定相等离子弹 L,47,12.0,12.489583333333334,13.0,42300.0,1079100.0,1123200.0,0,1120946.9214285715
1,manufacturing,6,manufacturing,标准晶体蓝图 L,标准晶体 L,96,12.0,13.0,14.0,86400.0,1123200.0,1209600.0,0,0
1,manufacturing,7,manufacturing,标准晶体蓝图 L,标准晶体 L,96,12.0,13.0,14.0,86400.0,1123200.0,1209600.0,0,0
1,manufacturing,8,manufacturing,标准晶体蓝图 L,标准晶体 L,96,12.0,13.0,14.0,86400.0,1123200.0,1209600.0,0,0
23,reaction,0,reaction,微晶合金反应配方,微晶合金,8,12.0,13.0,14.0,86400.0,1123200.0,1209600.0,0,0
23,reaction,1,reaction,微晶合金反应配方,微晶合金,4,12.0,12.5,13.0,43200.0,1080000.0,1123200.0,0,297271.71428571426
24,reaction,2,reaction,碳聚合物反应配方,碳聚合物,8,12.0,13.0,14.0,86400.0,1123200.0,1209600.0,0,0
24,reaction,3,reaction,碳聚合物反应配方,碳聚合物,8,12.0,13.0,14.0,86400.0,1123200.0,1209600.0,0,0
24,reaction,4,reaction,碳聚合物反应配方,碳聚合物,8,12.0,13.0,14.0,86400.0,1123200.0,1209600.0,0,0
24,reaction,5,reaction,碳聚合物反应配方,碳聚合物,8,12.0,13.0,14.0,86400.0,1123200.0,1209600.0,0,0
24,reaction,6,reaction,碳聚合物反应配方,碳聚合物,8,12.0,13.0,14.0,86400.0,1123200.0,1209600.0,0,0
24,reaction,7,reaction,碳聚合物反应配方,碳聚合物,8,12.0,13.0,14.0,86400.0,1123200.0,1209600.0,0,0
24,reaction,8,reaction,碳聚合物反应配方,碳聚合物,8,12.0,13.0,14.0,86400.0,1123200.0,1209600.0,0,0
1,manufacturing,0,manufacturing,标准晶体蓝图 L,标准晶体 L,96,14.0,15.0,16.0,86400.0,1296000.0,1382400.0,0,0
1,manufacturing,1,manufacturing,标准晶体蓝图 L,标准晶体 L,96,14.0,15.0,16.0,86400.0,1296000.0,1382400.0,0,0
1,manufacturing,2,manufacturing,标准晶体蓝图 L,标准晶体 L,96,14.0,15.0,16.0,86400.0,1296000.0,1382400.0,0,0
1,manufacturing,3,manufacturing,标准晶体蓝图 L,标准晶体 L,96,14.0,15.0,16.0,86400.0,1296000.0,1382400.0,0,0
1,manufacturing,4,manufacturing,标准晶体蓝图 L,标准晶体 L,96,14.0,15.0,16.0,86400.0,1296000.0,1382400.0,0,0
1,manufacturing,5,manufacturing,标准晶体蓝图 L,标准晶体 L,96,14.0,15.0,16.0,86400.0,1296000.0,1382400.0,0,0
1,manufacturing,6,manufacturing,标准晶体蓝图 L,标准晶体 L,96,14.0,15.0,16.0,86400.0,1296000.0,1382400.0,0,0
1,manufacturing,7,manufacturing,标准晶体蓝图 L,标准晶体 L,96,14.0,15.0,16.0,86400.0,1296000.0,1382400.0,0,0
1,manufacturing,8,manufacturing,标准晶体蓝图 L,标准晶体 L,96,14.0,15.0,16.0,86400.0,1296000.0,1382400.0,0,0
24,reaction,0,reaction,碳聚合物反应配方,碳聚合物,8,14.0,15.0,16.0,86400.0,1296000.0,1382400.0,0,0
24,reaction,1,reaction,碳聚合物反应配方,碳聚合物,4,14.0,14.5,15.0,43200.0,1252800.0,1296000.0,0,80654.79999999999
26,reaction,2,reaction,菲尔合金反应配方,菲尔合金,8,14.0,15.0,16.0,86400.0,1296000.0,1382400.0,0,0
26,reaction,3,reaction,菲尔合金反应配方,菲尔合金,8,14.0,15.0,16.0,86400.0,1296000.0,1382400.0,0,0
26,reaction,4,reaction,菲尔合金反应配方,菲尔合金,8,14.0,15.0,16.0,86400.0,1296000.0,1382400.0,0,0
26,reaction,5,reaction,菲尔合金反应配方,菲尔合金,8,14.0,15.0,16.0,86400.0,1296000.0,1382400.0,0,0
26,reaction,6,reaction,菲尔合金反应配方,菲尔合金,8,14.0,15.0,16.0,86400.0,1296000.0,1382400.0,0,0
26,reaction,7,reaction,菲尔合金反应配方,菲尔合金,8,14.0,15.0,16.0,86400.0,1296000.0,1382400.0,0,0
26,reaction,8,reaction,菲尔合金反应配方,菲尔合金,8,14.0,15.0,16.0,86400.0,1296000.0,1382400.0,0,0
1,manufacturing,0,manufacturing,标准晶体蓝图 L,标准晶体 L,96,16.0,17.0,18.0,86400.0,1468800.0,1555200.0,0,0
1,manufacturing,1,manufacturing,标准晶体蓝图 L,标准晶体 L,96,16.0,17.0,18.0,86400.0,1468800.0,1555200.0,0,0
1,manufacturing,2,manufacturing,标准晶体蓝图 L,标准晶体 L,96,16.0,17.0,18.0,86400.0,1468800.0,1555200.0,0,0
1,manufacturing,3,manufacturing,标准晶体蓝图 L,标准晶体 L,96,16.0,17.0,18.0,86400.0,1468800.0,1555200.0,0,0
1,manufacturing,4,manufacturing,标准晶体蓝图 L,标准晶体 L,13,16.0,16.135416666666668,17.0,11700.0,1394100.0,1468800.0,0,63593334.44444445
2,manufacturing,5,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,16.0,16.989583333333332,17.0,85500.0,1467900.0,1468800.0,0,0
2,manufacturing,6,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,16.0,16.989583333333332,17.0,85500.0,1467900.0,1468800.0,0,0
2,manufacturing,7,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,16.0,16.989583333333332,17.0,85500.0,1467900.0,1468800.0,0,0
2,manufacturing,8,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,16.0,16.989583333333332,17.0,85500.0,1467900.0,1468800.0,0,0
25,reaction,0,reaction,碳化晶体反应配方,碳化晶体,8,16.0,17.0,18.0,86400.0,1468800.0,1555200.0,0,0
25,reaction,1,reaction,碳化晶体反应配方,碳化晶体,8,16.0,17.0,18.0,86400.0,1468800.0,1555200.0,0,0
25,reaction,2,reaction,碳化晶体反应配方,碳化晶体,8,16.0,17.0,18.0,86400.0,1468800.0,1555200.0,0,0
25,reaction,3,reaction,碳化晶体反应配方,碳化晶体,8,16.0,17.0,18.0,86400.0,1468800.0,1555200.0,0,0
25,reaction,4,reaction,碳化晶体反应配方,碳化晶体,8,16.0,17.0,18.0,86400.0,1468800.0,1555200.0,0,0
25,reaction,5,reaction,碳化晶体反应配方,碳化晶体,8,16.0,17.0,18.0,86400.0,1468800.0,1555200.0,0,0
25,reaction,6,reaction,碳化晶体反应配方,碳化晶体,8,16.0,17.0,18.0,86400.0,1468800.0,1555200.0,0,0
25,reaction,7,reaction,碳化晶体反应配方,碳化晶体,8,16.0,17.0,18.0,86400.0,1468800.0,1555200.0,0,0
25,reaction,8,reaction,碳化晶体反应配方,碳化晶体,8,16.0,17.0,18.0,86400.0,1468800.0,1555200.0,0,0
2,manufacturing,0,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,18.0,18.989583333333332,19.0,85500.0,1640700.0,1641600.0,0,0
2,manufacturing,1,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,18.0,18.989583333333332,19.0,85500.0,1640700.0,1641600.0,0,0
2,manufacturing,2,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,18.0,18.989583333333332,19.0,85500.0,1640700.0,1641600.0,0,0
2,manufacturing,3,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,18.0,18.989583333333332,19.0,85500.0,1640700.0,1641600.0,0,0
2,manufacturing,4,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,18.0,18.989583333333332,19.0,85500.0,1640700.0,1641600.0,0,0
2,manufacturing,5,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,18.0,18.989583333333332,19.0,85500.0,1640700.0,1641600.0,0,0
2,manufacturing,6,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,18.0,18.989583333333332,19.0,85500.0,1640700.0,1641600.0,0,0
2,manufacturing,7,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,18.0,18.989583333333332,19.0,85500.0,1640700.0,1641600.0,0,0
2,manufacturing,8,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,18.0,18.989583333333332,19.0,85500.0,1640700.0,1641600.0,0,0
25,reaction,0,reaction,碳化晶体反应配方,碳化晶体,8,18.0,19.0,20.0,86400.0,1641600.0,1728000.0,0,0
25,reaction,1,reaction,碳化晶体反应配方,碳化晶体,8,18.0,19.0,20.0,86400.0,1641600.0,1728000.0,0,0
25,reaction,2,reaction,碳化晶体反应配方,碳化晶体,8,18.0,19.0,20.0,86400.0,1641600.0,1728000.0,0,0
25,reaction,3,reaction,碳化晶体反应配方,碳化晶体,8,18.0,19.0,20.0,86400.0,1641600.0,1728000.0,0,0
25,reaction,4,reaction,碳化晶体反应配方,碳化晶体,8,18.0,19.0,20.0,86400.0,1641600.0,1728000.0,0,0
25,reaction,5,reaction,碳化晶体反应配方,碳化晶体,8,18.0,19.0,20.0,86400.0,1641600.0,1728000.0,0,0
25,reaction,6,reaction,碳化晶体反应配方,碳化晶体,8,18.0,19.0,20.0,86400.0,1641600.0,1728000.0,0,0
25,reaction,7,reaction,碳化晶体反应配方,碳化晶体,8,18.0,19.0,20.0,86400.0,1641600.0,1728000.0,0,11271.388571428572
26,reaction,8,reaction,菲尔合金反应配方,菲尔合金,2,18.0,18.25,19.0,21600.0,1576800.0,1641600.0,0,123718.14285714286
2,manufacturing,0,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,20.0,20.989583333333332,21.0,85500.0,1813500.0,1814400.0,0,0
2,manufacturing,1,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,20.0,20.989583333333332,21.0,85500.0,1813500.0,1814400.0,0,0
2,manufacturing,2,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,20.0,20.989583333333332,21.0,85500.0,1813500.0,1814400.0,0,0
2,manufacturing,3,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,20.0,20.989583333333332,21.0,85500.0,1813500.0,1814400.0,0,0
2,manufacturing,4,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,20.0,20.989583333333332,21.0,85500.0,1813500.0,1814400.0,0,0
2,manufacturing,5,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,20.0,20.989583333333332,21.0,85500.0,1813500.0,1814400.0,0,0
2,manufacturing,6,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,20.0,20.989583333333332,21.0,85500.0,1813500.0,1814400.0,0,0
2,manufacturing,7,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,20.0,20.989583333333332,21.0,85500.0,1813500.0,1814400.0,0,0
2,manufacturing,8,manufacturing,小型处理器超频组件蓝图 I,小型处理器超频组件 I,57,20.0,20.989583333333332,21.0,85500.0,1813500.0,1814400.0,0,0
